Study_id,Title,Year,Journal,DOI,Reference
cb7e6f3cfb345297cf8886352f1579b05c7289e5,"Morphology and microchemistry of abnormal otoliths in the ayu, Plecoglossus altivelis",2008,Environmental Biology of Fishes,10.1007/s10641-007-9308-4,"Ma, T.  Kuroki, M.  Miller, M. J.  Ishida, R.  & Tsukamoto, K. (2008). Morphology and microchemistry of abnormal otoliths in the ayu, Plecoglossus altivelis. Environmental Biology of Fishes, 83(2), 155-167."
cbbaf33390b4aaf79059eb10a3367ebc8a410b45,Using otolith 87sr:86sr as a natal chemical tag in the progeny of anadromous Baltic sea pike (Esox lucius) - a pilot study,2014,Boreal Environment Research,NA,"Rohtla, M.  Vetemaa, M.  Svirgsden, R.  Taal, I.  Saks, l.  Kesler, M.  Verliin, A. & Saat, T. (2014). Using otolith 87sr:86sr as a natal chemical tag in the progeny of anadromous Baltic sea pike (Esox lucius) - a pilot study. Boreal Environment Research, 19, 379-386."
cbe8b8ba17878dbc018a9a8beed1a277ea2ef35f,"Variation in the annual growth, by sex and migration history, of silver American eels Anguilla rostrata",2004,Marine Ecology Progress Series,10.3354/MEPS272231,"Jessop, B. M.  Shiao, J. C.  Iizuka, Y.  & Tzeng, W. N. (2004). Variation in the annual growth, by sex and migration history, of silver American eels Anguilla rostrata. Marine Ecology Progress Series, 272, 231-244."
cc7128e0f956fa753916e4d03ed4b5a21a128704,Patterns of larval source distribution and mixing in early life stages of Pacific cod (Gadus macrocephalus) in the southeastern Bering Sea,2014,Deep-sea Research Part Ii-topical Studies in Oceanography,10.1016/J.DSR2.2014.12.012,"Miller, J. A.  DiMaria, R. A.  & Hurst, T. P. (2016). Patterns of larval source distribution and mixing in early life stages of Pacific cod (Gadus macrocephalus) in the southeastern Bering Sea. Deep Sea Research Part II: Topical Studies in Oceanography, 134, 270-282."
cc9d57fdb64178d909a96cd41e3ca3f64442990c,"Shedding light on the migratory patterns of the Amazonian goliath catfish, Brachyplatystoma platynemum, using otolith 87Sr/86Sr analyses",2019,Aquatic Conservation: Marine and Freshwater Ecosystems,10.1002/AQC.3046,"Hauser, M.  Doria, C. R.  Santos, R. V.  Garcia-Vasquez, A.  Pouilly, M.  Pecheyran, C.  . . & Duponchelle, F. (2019). Shedding light on the migratory patterns of the Amazonian goliath catfish, Brachyplatystoma platynemum, using otolith 87Sr/86Sr analyses. Aquatic Conservation: Marine and Freshwater Ecosystems, 29(3), 397-408."
ccad488fbbdc422dc2ec0385242cd576eb05dffc,Trace elements in the otoliths of yellow-eye mullet (Aldrichetta forsteri) as an aid to stock identification,1992,Fisheries Research,10.1016/0165-7836(92)90032-O,"Edmonds, J. S.  Lenanton, R. C. J.  Caputi, N.  & Morita, M. (1992). Trace elements in the otoliths of yellow-eye mullet (Aldrichetta forsteri) as an aid to stock identification. Fisheries Research, 13(1), 39-51."
ccb30a2de0f37f73d37221a81d3614f07f26b407,Migration and feeding habits of juvenile Chinese sturgeon (Acipenser sinensis Gray 1835) in the Yangtze Estuary: Implications for conservation,2018,Aquatic Conservation: Marine and Freshwater Ecosystems,10.1002/AQC.2935,"Wang, S.  Zhang, T.  Yang, G.  Wang, Y.  Zhao, F.  & Zhuang, P. (2018). Migration and feeding habits of juvenile Chinese sturgeon (Acipenser sinensis Gray 1835) in the Yangtze Estuary: Implications for conservation. Aquatic Conservation: Marine and Freshwater Ecosystems, 28(6), 1329-1336."
cced5e1f618d4321ff3b883ebef7d3a6678c9fed,Mediterranean juvenile bluefin tuna: life history patterns,1989,Journal of Fish Biology,10.1111/J.1095-8649.1989.TB03000.X,"Radtke, R. L., & Morales-Nin, B. (1989). Mediterranean juvenile bluefin tuna: life history patterns. Journal of Fish Biology, 35(4), 485-496."
cd0830a3582008b0cad66c9dd1a159a796a01751,Interdecadal variation in seawater d13C and d18O recorded in fish otoliths,2009,Limnology and Oceanography,10.4319/lo.2009.54.5.1665,"Schloesser, R. W.  Rooker, J. R.  Louchuoarn, P.  Neilson, J. D.  & Secord, D. H. (2009). Interdecadal variation in seawater d13C and d18O recorded in fish otoliths. Limnology and Oceanography, 54(5), 1665-1668."
cd153b1a9677322b93804dbe364fed2eefdc448a,Particle Backtracking Improves Breeding Subpopulation Discrimination and Natal-Source Identification in Mixed Populations,2015,PLoS ONE,10.1371/journal.pone.0120752,"Fraker, M. E., Anderson, E. J., Brodnik, R. M., Carreon-Martinez, L., DeVanna, K. M., Fryer, B. J., ... & Ludsin, S. A. (2015). Particle backtracking improves breeding subpopulation discrimination and natal-source identification in mixed populations. PLoS One, 10(3), e0120752."
cd17ec791dfa0647ee14b8fe09645dc47a7dfba2,Isotopic Correlation (d18O versus d13C) of Otoliths in Identification of Groundfish Stocks,2010,Transactions of The American Fisheries Society,10.1577/T09-057.1,"Gao, Y.  Dettman, D. L.  Piner, K. R.  & Wallace, F. R. (2010). Isotopic correlation (d18O versus d13C) of otoliths in identification of groundfish stocks. Transactions of the American Fisheries Society, 139(2), 491-501."
cd8a00351f700101ee6d7832e2048289f567653f,Habitat History of Barramundi Lates calcarifer in a North Australian River System Based on Barium and Strontium Levels in Scales,1996,Transactions of The American Fisheries Society,10.1577/1548-8659(1996)125<0679:HHOBCI>2.3.CO;2,"Pender, P. J.  & Griffin, R. K. (1996). Habitat history of barramundi Lates calcarifer in a north Australian river system based on barium and strontium levels in scales. Transactions of the American Fisheries Society, 125(5), 679-689."
cda69dac6849b4189f3eec3fadd061609ff0dd12,Evidence of a Marine Larval Stage in Endemic Hawaiian Stream Gobies from Isolated High-Elevation Locations,1996,Transactions of The American Fisheries Society,10.1577/1548-8659(1996)125<0613:EOAMLS>2.3.CO;2,"Radtke, R. L.  & Kinzie III, R. A. (1996). Evidence of a marine larval stage in endemic Hawaiian stream gobies from isolated high-elevation locations. Transactions of the American Fisheries Society, 125(4), 613-621."
ce2f57eaaa60386443f6420a5462426ecf6e55ca,Elemental composition of otoliths used to trace estuarine habitats of juvenile gag Mycteroperca microlepis along the west coast of Florida,2004,Marine Ecology Progress Series,10.3354/MEPS267253,"Hanson, P. J.  Koenig, C. C.  & Zdanowicz, V. S. (2004). Elemental composition of otoliths used to trace estuarine habitats of juvenile gag Mycteroperca microlepis along the west coast of Florida. Marine Ecology Progress Series, 267, 253-265."
ce7a35f6c4af01ef292b101871cd23d5e5e62665,Single population and common natal origin for Adriatic Scomber scombrus stocks: evidence from an integrated approach,2013,ICES Journal of Marine Science,10.1093/ICESJMS/FSS201,"Papetti, C.  Di Franco, A.  Zane, L.  Guidetti, P.  De Simone, V.  Spizzotin, M.  . . & Mazzoldi, C. (2013). Single population and common natal origin for Adriatic Scomber scombrus stocks: evidence from an integrated approach. ICES Journal of Marine Science, 70(2), 387-398."
ce8af17a8b5744fc72127ec58e3162a81bf0e105,Analysis of otolith chemistry in Nassau grouper (Epinephelus striatus) from the Bahamas and Belize using solution-based ICP-MS,1999,Coral Reefs,10.1007/s003380050176,"Patterson, H. M.  Thorrold, S. R.  & Shenker, J. M. (1999). Analysis of otolith chemistry in Nassau grouper (Epinephelus striatus) from the Bahamas and Belize using solution-based ICP-MS. Coral Reefs, 18(2), 171-178."
cf1a07f6ab36f989c5a1e45f329e5142872562e1,Contemporary and historical patterns of connectivity among populations of an inland river fish species inferred from genetics and otolith chemistry,2010,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F10-043,"Woods, R. J.  Macdonald, J. I.  Crook, D. A.  Schmidt, D. J.  & Hughes, J. M. (2010). Contemporary and historical patterns of connectivity among populations of an inland river fish species inferred from genetics and otolith chemistry. Canadian Journal of Fisheries and Aquatic Sciences, 67(7), 1098-1115."
cf95d7ebaa721212cc3fa85af54b98bd4d147a69,Accurate classification of juvenile weakfish Cynoscion regalis to estuarine nursery areas based on chemical signatures in otoliths,1998,Marine Ecology Progress Series,10.3354/MEPS173253,"Thorrold, S. R.  Jones, C. M.  Swart, P. K.  & Targett, T. E. (1998). Accurate classification of juvenile weakfish Cynoscion regalis to estuarine nursery areas based on chemical signatures in otoliths. Marine Ecology Progress Series, 173, 253-265."
cf96384531150dcef0a852a3316777f16e246648,Oxygen and strontium isotope markers ofLake Qinghai naked carp otoliths and their implication for fish migratorypattern,2016,Chinese Science Bulletin,10.1360/N972015-00733,"Zhou, L.  Jin, Z. .  Williams, I.  & Zhang, F. (2015). Oxygen and strontium isotope markers of Lake Qinghai naked carp otoliths and their implication for fish migratory pattern. Chinese Science Bulletin, 61(6), 668-675."
cfa9b26e799e8d0abacea0e435ed42d5e47ed25a,Offshore-onshore linkages in the larval life history of sole in the Gulf of Lions (NW-Mediterranean),2014,Estuarine Coastal and Shelf Science,10.1016/J.ECSS.2014.08.023,"Morat, F.  Letourneur, Y.  Blamart, D.  Pecheyran, C.  Darnaude, A. M.  & Harmelin-Vivien, M. (2014). Offshore-onshore linkages in the larval life history of sole in the Gulf of Lions (NW-Mediterranean). Estuarine, Coastal and Shelf Science, 149, 194-202."
cfb69f1e72d75097588d91d68dd3431a2877649d,Potential use of oxygen and carbon isotopic composition of otoliths to identify migratory and non-migratory stocks of the New Zealand common smelt: A pilot study,1989,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.1989.9516370,"Nelson, C. S.  Northcote, T. G.  & Hendy, C. H. (1989). Potential use of oxygen and carbon isotopic composition of otoliths to identify migratory and non-migratory stocks of the New Zealand common smelt: A pilot study. New Zealand Journal of Marine and Freshwater Research, 23(3), 337-344."
cffccf02ad2f8f0bf07d162dbba42c47aacb4082,"Truss morphometry and otolith microchemistry reveal stock discrimination in Clarias batrachus (Linnaeus, 1758) inhabiting the Gangetic river system",2016,Fisheries Research,10.1016/J.FISHRES.2015.10.024,"Miyan, K.  Khan, M. A.  Patel, D. K.  Khan, S.  & Ansari, N. G. (2016). Truss morphometry and otolith microchemistry reveal stock discrimination in Clarias batrachus (Linnaeus, 1758) inhabiting the Gangetic river system. Fisheries research, 173, 294-302."
Chen.2016,Inversion of habitat history for the long-jaw ecotype Coilia nasus collected from Nanjing section of the Yangtze River,2016,Journal of Fisheries of China,NA,"Chen, T.  Jiang, T.  Li, M.  Liu, H.  & Yang, J. (2016). Inversion of habitat history for the long-jaw ecotype Coilia nasus collected from Nanjing section of the Yangtze River. Journal of Fisheries of China, 40(6), 882-892."
d007fc2032b78f47c7414e5e9462ca5eaac943a4,Monsoons and habitat influence trophic pathways and the importance of terrestrial-marine linkages for estuary sharks,2012,Ecosphere,10.1890/ES11-00276.1,"Wai, T. C., Yeung, J. W., Lam, V. Y., Leung, K. M., Dudgeon, D., & Williams, G. A. (2012). Monsoons and habitat influence trophic pathways and the importance of terrestrial-marine linkages for estuary sharks. Ecosphere, 3(1), 1-31."
d05bc3bdb308084131159eda608e46b4a518d36a,Site fidelity and movements of an amphidromous goby revealed by otolith multi-elemental signatures along a tropical watershed,2018,Ecology of Freshwater Fish,10.1111/EFF.12396,"Teichert, N.  Tabouret, H.  Lagarde, R.  Grondin, H.  Ponton, D.  Pecheyran, C.  & Bareille, G. (2018). Site fidelity and movements of an amphidromous goby revealed by otolith multi-elemental signatures along a tropical watershed. Ecology of Freshwater Fish, 27(3), 834-846."
d0634394d4055831941d83c254c6a9b39987f2e1,Unravelling habitat use of Coilia nasus from the Rokkaku River and Chikugo River estuaries of Japan by otolith strontium and calcium,2018,Acta Oceanologica Sinica,10.1007/s13131-018-1190-8,"Liu, H.  Jiang, T.  & Yang, J. (2018). Unravelling habitat use of Coilia nasus from the Rokkaku River and Chikugo River estuaries of Japan by otolith strontium and calcium. Acta Oceanologica Sinica, 37(6), 52-60."
d06c3f514867ca003b725292445ea7651e298e70,Life History Diversity in Klamath River Steelhead,2016,Transactions of The American Fisheries Society,10.1080/00028487.2015.1111257,"Hodge, B. W.  Wilzbach, M. A.  Duffy, W. G.  Quinones, R. M.  & Hobbs, J. A. (2016). Life history diversity in Klamath River steelhead. Transactions of the American Fisheries Society, 145(2), 227-238."
d0748b4eca56371f390ec50126657533504b50a2,The determination of maternal run time in juvenile Chinook salmon (Oncorhynchus tshawytscha) based on Sr/Ca and 87Sr/86Sr within otolith cores,2009,Fisheries Research,10.1016/J.FISHRES.2008.09.030,"Miller, J. A.  & Kent, A. J. R. (2009). The determination of maternal run time in juvenile Chinook salmon (Oncorhynchus tshawytscha) based on Sr/Ca and 87Sr/86Sr within otolith cores. Fisheries Research, 95(2-3), 373-378."
d0c997ecb8c099a3a18667772db9d8f8e4513ff6,"Trace-element distributions in fish otoliths: natural markers of life histories, environmental conditions and exposure to tailings effluence",2008,Mineralogical Magazine,10.1180/minmag.2008.072.2.593,"Halden, N. M.  & Friedrich, L. A. (2008). Trace-element distributions in fish otoliths: natural markers of life histories, environmental conditions and exposure to tailings effluence. Mineralogical Magazine, 72(2), 593-605."
d0ff238f45e59e7cfa93dddc30444114106b3b34,Migratory history and habitat use of Japanese eel Anguilla japonica in the Sanriku Coast of Japan,2003,Fisheries Science,10.1046/J.1444-2906.2003.00691.X,"Arai, T.  Kotake, A.  Ohji, M.  Miyazaki, N.  & Tsukamoto, K. (2003). Migratory history and habitat use of Japanese eel Anguilla japonica in the Sanriku Coast of Japan. Fisheries Science, 69(4), 813-818."
d1015ceaa5cf80e981733e01ca8beb0eb56616b0,Low interbasin connectivity in a facultatively diadromous fish: evidence from genetics and otolith chemistry,2014,Molecular Ecology,10.1111/mec.12661,"Hughes, J. M., Schmidt, D. J., Macdonald, J. I., Huey, J. A., & Crook, D. A. (2014). Low interbasin connectivity in a facultatively diadromous fish: evidence from genetics and otolith chemistry. Molecular Ecology, 23(5), 1000-1013."
d148b1361e916fe747047024ffded63afa541643,Role of marine larval duration and growth rate of glass eels in determining the distribution of Anguilla reinhardtii and A. australis on Australian eastern coasts,2002,Marine and Freshwater Research,10.1071/MF01037,"Shiao, J. C.  Tzeng, W. N.  Collins, A.  & Iizuka, Y. (2002). Role of marine larval duration and growth rate of glass eels in determining the distribution of Anguilla reinhardtii and A. australis on Australian eastern coasts. Marine and Freshwater Research, 53(3), 687-695."
d19e297fbe54bc68e7f8d7cf91c0e60caa510c41,Otolith microchemistry reveals the migration patterns of the flathead grey mullet Mugil cephalus (Pisces: Mugilidae) in Korean waters,2020,Journal of Ecology and Environment,10.1186/s41610-020-00164-9,"Bae, S. E.  & Kim, J. K. (2020). Otolith microchemistry reveals the migration patterns of the flathead grey mullet Mugil cephalus (Pisces: Mugilidae) in Korean waters. Journal of Ecology and Environment, 44(1), 1-11."
d1a68371e05e0bc8f25e0b62b81694a34f8f5fea,Population structure of the black seabream Spondyliosoma cantharus along the south-west Portuguese coast inferred from otolith chemistry.,2012,Journal of Fish Biology,10.1111/j.1095-8649.2011.03186.x,"Correia, A. T.  Gomes, P.  Goncalves, J. M. S.  Erzini, K.  & Hamer, P. A. (2012). Population structure of the black seabream Spondyliosoma cantharus along the south-west Portuguese coast inferred from otolith chemistry. Journal of Fish Biology, 80(2), 427-443."
d1d06ce241be9e6b5fd8aaf620033c7ffe5092f3,Linking bonefish (Albula vulpes) populations to nearshore estuarine habitats using an otolith microchemistry approach,2019,Environmental Biology of Fishes,10.1007/s10641-018-0839-7,"Santos, R. O.  Schinbeckler, R.  Viadero, N.  Larkin, M. F.  Rennert, J. J.  Shenker, J. M.  & Rehage, J. S. (2019). Linking bonefish (Albula vulpes) populations to nearshore estuarine habitats using an otolith microchemistry approach. Environmental Biology of Fishes, 102(2), 267-283."
d21bb2aaf84fe1189a54f7fe7a55a8238f3beba2,Regional and long-term analyses of stable isotopes of fish and invertebrates show evidence of the closure of a pulp mill and the influence of additional stressors,2020,Environmental Toxicology and Chemistry,10.1002/etc.4704,"McMahon, H. M., Arciszewski, T. J., Munkittrick, K. R., & Kidd, K. A. (2020). Regional and long-term analyses of stable isotopes of fish and invertebrates show evidence of the closure of a pulp mill and the influence of additional stressors. Environmental Toxicology and Chemistry, 39(6), 1207-1218."
d220bf38680e4fa8b30e1578443c77c3b5cdc83b,Fish scale stable isotopes as potential indicators of nutrient pollution: Exploring the response of roach (Rutilus rutilus) scale d15N and d13C to a gradient of land use disturbance.,2022,The Science of the total environment,10.1016/j.scitotenv.2022.161198,"Vasek, M., Brabec, M., Blabolil, P., Cech, M., Drastik, V., Juza, T., ... & Hejzlar, J. (2023). Fish scale stable isotopes as potential indicators of nutrient pollution: Exploring the response of roach (Rutilus rutilus) scale d15N and d13C to a gradient of land use disturbance. Science of The Total Environment, 865, 161198."
d256bb5f180b7f0fe382fb0884a35ba6fe0ae0be,Trace elements and oxidative stress indicators in the liver and kidney of the blue shark (Prionace glauca).,2013,"Comparative biochemistry and physiology. Part A, Molecular & integrative physiology",10.1016/j.cbpa.2013.01.024,"Barrera-Garcia, A., O'Hara, T., Galvan-Magana, F., Mendez-Rodriguez, L. C., Castellini, J. M., & Zenteno-Savin, T. (2013). Trace elements and oxidative stress indicators in the liver and kidney of the blue shark (Prionace glauca). Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 165(4), 483-490."
d304aa161c939b600f8719577ac473cccfdab5ed,"Discrimination of French grunts (Haemulon flavolineatum, Desmarest, 1823) from mangrove and coral reef habitats using otolith microchemistry",2004,Journal of Experimental Marine Biology and Ecology,10.1016/J.JEMBE.2004.02.021,"Chittaro, P. M., Fryer, B. J., & Sale, P. F. (2004). Discrimination of French grunts (Haemulon flavolineatum, Desmarest, 1823) from mangrove and coral reef habitats using otolith microchemistry. Journal of Experimental Marine Biology and Ecology, 308(2), 169-183."
d33b6050f4f9f16c038a9444c88301ed9b5720db,Newly discovered reproductive isolation reveals sympatric populations of Esox lucius in the Baltic,2002,Journal of Fish Biology,10.1006/JFBI.2002.2172,"Westin, L.  & Limburg, K. E. (2002). Newly discovered reproductive isolation reveals sympatric populations of Esox Indus in the Baltic. Journal of Fish Biology, 61(6), 1647-1652."
d343abf2fb3ab31683beadef794e19d6a054c6fb,Natural isotope markers in salmon,1997,Nature,10.1038/42835,"Kennedy, B. P.  Folt, C. L.  Blum, J. D.  & Chamberlain, C. P. (1997). Natural isotope markers in salmon. Nature, 387(6635), 766-767."
d3473800768e34065dff064d22d115c19363a859,Tests for migratory history of the New Zealand common smelt (Retropinna retropinna (Richardson)) using otolith isotopic composition,1992,Ecology of Freshwater Fish,10.1111/J.1600-0633.1992.TB00008.X,"Northcote, T. G.  Hendy, C. H.  Nelson, C. S.  & Boubee, J. A. T. (1992). Tests for migratory history of the New Zealand common smelt (Retropinna retropinna (Richardson)) using otolith isotopic composition. Ecology of freshwater fish, 1(1), 61-72."
d3751b424dd3680478805555d4c39f5c727b237c,The resorption of zinc from scales of sea trout (Salmo trutta) during the upstream spawning migration,1981,Freshwater Biology,10.1111/J.1365-2427.1981.TB01286.X,"O'GRADY, K. T. (1981). The resorption of zinc from scales of sea trout (Salmo trutta) during the upstream spawning migration. Freshwater Biology, 11(6), 561-565."
d3ea16ecd5ad07df894c496641a58fc83ad85aca,High intraspecific variability in the functional niche of a predator is associated with ontogenetic shift and individual specialization,2014,Ecology and Evolution,10.1002/ece3.1260,"Zhao, T., Villeger, S., Lek, S., & Cucherousset, J. (2014). High intraspecific variability in the functional niche of a predator is associated with ontogenetic shift and individual specialization. Ecology and evolution, 4(24), 4649-4657."
d4adb3c24d975f4e4cc3b4cea91815712d6c84ac,A method of stock identification based on the elemental composition of striped bass Morone saxatilis (Walbaum) otoliths,1988,Journal of Experimental Marine Biology and Ecology,10.1016/0022-0981(88)90140-2,"Mulligan, T. J.  Martin, F. D.  Smucker, R. A.  & Wright, D. A. (1988). A method of stock identification based on the elemental composition of striped bass Morone saxatilis (Walbaum) otoliths. Journal of Experimental Marine Biology and Ecology, 114(2-3), 241-248."
d4b9b2ed371036ff1ae4ec33f810433de4fa4c99,Insights into the life history and ecology of a large shortfin mako shark Isurus oxyrinchus captured in southern California.,2015,Journal of Fish Biology,10.1111/jfb.12709,"Lyons, K., Preti, A., Madigan, D. J., Wells, R. J. D., Blasius, M. E., Snodgrass, O. E., ... & Lowe, C. G. (2015). Insights into the life history and ecology of a large shortfin mako shark Isurus oxyrinchus captured in southern California. Journal of Fish Biology, 87(1), 200-211."
d4c2bd11df31f3106ed83e9cb0aa8b502f0e8dfa,Regional variation in the otolith chemistry of blue marlin (Makaira nigricans) and white marlin (Tetrapturus albidus) from the western North Atlantic Ocean,2010,Fisheries Research,10.1016/J.FISHRES.2010.09.017,"Wells, R. D.  Rooker, J. R.  & Prince, E. D. (2010). Regional variation in the otolith chemistry of blue marlin (Makaira nigricans) and white marlin (Tetrapturus albidus) from the western North Atlantic Ocean. Fisheries Research, 106(3), 430-435."
d4ec0a4be59bf8d4bf46c072cf26b7a9ebc21310,"Sex, size and isotopes: cryptic trophic ecology of an apex predator, the white shark Carcharodon carcharias",2018,Marine Biology,10.1007/s00227-018-3343-x,"French, G. C. A., Rizzuto, S., St��rup, M., Inger, R., Barker, S., van Wyk, J. H., ... & Hughes, W. O. H. (2018). Sex, size and isotopes: cryptic trophic ecology of an apex predator, the white shark Carcharodon carcharias. Marine biology, 165, 1-11."
d50ea01ca511b74ba506b429856c612dc8b97147,Movements of Diadromous Fish in Large Unregulated Tropical Rivers Inferred from Geochemical Tracers,2011,PLoS ONE,10.1371/journal.pone.0018351,"Walther, B. D.  Dempster, T.  Letnic, M.  & McCulloch, M. T. (2011). Movements of diadromous fish in large unregulated tropical rivers inferred from geochemical tracers. PloS One, 6(4), e18351."
d5163d055fc03686198fb1958ef52c5f8025e172,"Variation of d18O in otoliths of Stellifer lanceolatus and Eucinostomus gula environmental change indicator in Terminos Lagoon, Mexico.",2020,Marine Environmental Research,10.1016/j.marenvres.2020.105135,"Dorantes-Hernandez, J. M., Torres-Rojas, Y. E., Aguiniga-Garcia, S., Ramos-Miranda, J., Trasvina-Carrillo, L. D., Flores-Hernandez, D., & Sanchez-Gonzalez, A. (2020). Variation of d18O in otoliths of Stellifer lanceolatus and Eucinostomus gula environmental change indicator in Terminos Lagoon, Mexico. Marine Environmental Research, 161, 105135."
d51ba2b938918cc32d382c6f659d3c2b1f708389,Spatial structuring of an evolving life-history strategy under altered environmental conditions,2013,Oecologia,10.1007/s00442-012-2564-9,"Hegg, J. C.  Kennedy, B. P.  Chittaro, P. M.  & Zabel, R. W. (2013). Spatial structuring of an evolving life-history strategy under altered environmental conditions. Oecologia, 172(4), 1017-1029."
d58e31722b3979697ad58ff3dbd480e467827e13,Ocean-scale connectivity and life cycle reconstruction in a deep-sea fish,2014,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/CJFAS-2013-0343,"Longmore, C., Trueman, C. N., Neat, F., Jorde, P. E., Knutsen, H., Stefanni, S., ... & Mariani, S. (2014). Ocean-scale connectivity and life cycle reconstruction in a deep-sea fish. Canadian Journal of Fisheries and Aquatic Sciences, 71(9), 1312-1323."
d5cb3d0a640181a2519fa6fa98a5b307edaf073d,Discrimination of wild and cultured Japanese eels based on otolith stable isotope ratios,2018,ICES Journal of Marine Science,10.1093/icesjms/fsx173,"Pendleton, L. H.  Ahmadia, G. N.  Browman, H. I.  Thurstan, R. H.  Kaplan, D. M.  & Bartolino, V. (2018). Debating the effectiveness of marine protected areas. ICES Journal of Marine Science, 75(3), 1156-1159."
d64b646c0c140b68c33060be3a36797aebc40c74,"Variability in the concentrations of Ca, Mg, Sr, Na, and K in the opercula of perch (Perca fluviatilis L.) in relation to the salinity of waters of the Oder Estuary (Poland)",2013,Oceanological and Hydrobiological Studies,10.2478/S13545-013-0061-3,"Torz, A.  & Nedzarek, A. (2013). Variability in the concentrations of Ca, Mg, Sr, Na, and K in the opercula of perch (Perca fluviatilis L.  in relation to the salinity of waters of the Oder Estuary (Poland). Oceanological and Hydrobiological Studies, 42(1), 22-27."
d748b59382d382ac26bbc6bc2b2585045a5b647d,"Application of multi-stable isotope (13C, 15N, 34S, 37Cl) assays to assess spatial separation of fish (longnose sucker Catostomus catostomus)in an area receiving complex effluents",2005,Water Quality Research Journal of Canada,10.2166/WQRJ.2005.033,"Dube, M. G., Benoy, G. A., Blenkinsopp, S., Ferone, J. M., Brua, R. B., & Wassenaar, L. I. (2005). Application of multi-stable isotope (13C, 15N, 34S, 37Cl) assays to assess spatial separation of fish (longnose sucker Catostomus catostomus) in an area receiving complex effluents. Water Quality Research Journal, 40(3), 275-287."
d858ab1a92d2c4446256c4a8c3faca7db10e4c64,"Characterizing natal source population signatures in the diadromous fish Galaxias maculatus, using embryonic otolith chemistry",2007,Marine Ecology Progress Series,10.3354/MEPS06886,"Barbee, N. C.  & Swearer, S. E. (2007). Characterizing natal source population signatures in the diadromous fish Galaxias maculatus, using embryonic otolith chemistry. Marine Ecology Progress Series, 343, 273-282."
d8686d5ba1d268c434f4b3dc8e18a81dabe801ac,Movement patterns of fish revealed by otolith microchemistry: a comparison of putative migratory and resident species,2015,Environmental Biology of Fishes,10.1007/s10641-015-0384-6,"Clarke, A. D., Telmer, K. H., & Shrimpton, J. M. (2015). Movement patterns of fish revealed by otolith microchemistry: a comparison of putative migratory and resident species. Environmental Biology of Fishes, 98, 1583-1597."
d86b98ec6426f801712b9d48568a20e95bc825ef,Examining the utility of bulk otolith d13C to describe diet in wild-caught black rockfish Sebastes melanops,2015,Aquatic Biology,10.3354/AB00621,"von Biela, V. R., Newsome, S. D., & Zimmerman, C. E. (2015). Examining the utility of bulk otolith d13C to describe diet in wild-caught black rockfish Sebastes melanops. Aquatic Biology, 23(3), 201-208."
d88c645129584bf7e7fdb368c441804a34482db3,"Combining otolith chemistry and telemetry to assess diadromous migration in pinkeye mullet, Trachystoma petardi (Actinopterygii, Mugiliformes)",2018,Hydrobiologia,10.1007/s10750-017-3430-x,"Miles, N. G.  Butler, G. L.  Diamond, S. L.  Bishop, D. P.  van der Meulen, D. E.  Reinfelds, I.  & Walsh, C. T. (2018). Combining otolith chemistry and telemetry to assess diadromous migration in pinkeye mullet, Trachystoma petardi (Actinopterygii, Mugiliformes). Hydrobiologia, 808(1), 265-281."
d8f59f7340f5621c7fe78846f363d42f3d938f8d,The effect of habitat and environmental history on otolith chemistry of barramundi Lates calcarifer in estuarine populations of a regulated tropical river,2008,Estuarine Coastal and Shelf Science,10.1016/J.ECSS.2007.12.009,"Milton, D.  Halliday, I.  Sellin, M.  Marsh, R.  Staunton-Smith, J.  & Woodhead, J. (2008). The effect of habitat and environmental history on otolith chemistry of barramundi Lates calcarifer in estuarine populations of a regulated tropical river. Estuarine, Coastal and Shelf Science, 78(2), 301-315."
d9d01e7d03200c433fbae6b3fec6f812f8169be5,Trace elements in otoliths indicate the use of open-coast versus bay nursery habitats by juvenile California halibut,2002,Marine Ecology Progress Series,10.3354/MEPS241201,"Forrester, G. E.  & Swearer, S. E. (2002). Trace elements in otoliths indicate the use of open-coast versus bay nursery habitats by juvenile California halibut. Marine Ecology Progress Series, 241, 201-213."
da456f97dfb96ebfd9408e4108e0a8a0b9458204,Spatial differences in the trace element concentrations of Irish Sea plaice Pleuronectes platessa and whiting Merlangius merlangus otoliths,2003,Journal of Sea Research,10.1016/J.SEARES.2003.06.001,"Geffen, A. J.  Jarvis, K.  Thorpe, J. P.  Leah, R. T.  & Nash, R. D. M. (2003). Spatial differences in the trace element concentrations of Irish Sea plaice Pleuronectes platessa and whiting Merlangius merlangus otoliths. Journal of Sea Research, 50(2-3), 247-256."
da65f239a168bc3340b8ee0e4475c6d2230b3c92,Early life migration patterns of Baltic Sea pike Esox lucius.,2012,Journal of Fish Biology,10.1111/j.1095-8649.2012.03226.x,"Rohtla, M.  Vetemaa, M.  Urtson, K.  & Soesoo, A. (2012). Early life migration patterns of Baltic Sea pike Esox lucius. Journal of Fish Biology, 80(4), 886-893."
